event_id,event,timestamp,latitude,longitude
7698eecc-c579-452c-b175-783774d1e1dc,impression,1673697419,53.418171,-2.622
f1509c22-fa79-49db-8618-6ea6a114ccbf,impression,1674024291,53.33451,-3.004
230abce4-8bab-4b86-aeef-bedbc6ac6862,impression,1674068824,53.825935,-1.477
08909725-0ecf-4ec3-957a-2a1da2fa026a,impression,1674431514,51.330863,-0.766
bbb67243-f685-49f1-8e6d-efed74646fdd,impression,1672930931,50.84,-0.79
286a3595-b18d-4d45-8cc7-69ba1cc12512,impression,1674776553,50.692618,-2.113
af79ccec-3dd7-4a11-9ee2-cd1f02f139d9,impression,1674029414,56.201722,-3.957
d16e5e9d-00d0-4a06-93c7-95180fcfcd00,impression,1673554951,52.254,-0.07
787e69f5-8059-4a01-88e7-2b662202ba8c,impression,1674903802,52.503869,-1.902
1628139c-7563-4b8c-8f5e-65059a858d9e,impression,1673117407,51.359413,-0.277
a30b1a12-d4c8-49a9-800f-230ef30f0d32,impression,1673844397,53.818696,-3.051
5315cd86-83ea-41ef-830b-d9f0b22a679f,impression,1673997190,52.24,-0.945
9ea5e3ed-3cfa-4865-bda4-78cae0cbc89b,impression,1673021504,53.745272,-2.395
4af2a34d-edc9-46cf-9299-6f207652d8c6,impression,1674341376,53.692507,-1.417
88b80d38-9e0e-459d-9ad8-3f89b0cc6532,impression,1673079127,51.337,0.541
2d5fa998-f06e-4220-9c21-85bc1a4870c6,impression,1672662336,51.742,-1.765
20d7bdcd-9637-445d-a33b-112c36bc4355,impression,1674701289,52.892379,-1.45
204f0d9e-02d7-41f2-9a0c-8de275e37632,impression,1672626021,52.651,-0.473
6dde4833-bc6b-47f4-8fa4-768ac1014c0e,impression,1672761058,51.489611,-3.708
4b628cc9-f8d8-4f7b-a4cc-dc1e668b554a,impression,1673880743,54.379,-1.733
011d850e-5f63-45a1-af99-541673efcca3,impression,1672800781,51.479057,-0.183
1adf1f0d-f726-4fa3-81c8-b83815fa42af,impression,1674263549,51.444243,-2.859
8e5bc42d-8324-494c-abcf-6c8c2d76ccc7,impression,1673572754,51.51076,-3.163
43c180db-b0ef-4394-b9ee-1efbf07061c2,impression,1672620169,51.529228,0.0073
a0ab657e-001e-459a-aee9-e6f873d2c176,impression,1674977999,53.0186,-1.353
bbe2fe27-86ce-4be5-935c-7b36d6189259,impression,1674817510,55.137775,-6.663
233835ec-e12f-43b7-8beb-b7e7ad56bc8b,impression,1674139981,0.0,0.0
e3f2bbeb-62df-4cf7-ab80-b3ccd821aad7,impression,1674684940,50.428379,-3.688
2c8054fb-e763-4d93-8960-4760267919f3,impression,1673354021,51.453754,-2.618
d862aea6-ecbd-47b6-9979-aed14d2f029d,impression,1674742421,53.662526,-1.631
f833b286-ef57-4c86-ab71-7f1876639929,impression,1675039603,52.387243,-1.242
01f1e693-858d-4cc5-9657-cf709c437fdb,impression,1674794434,52.697249,-1.064
1c00607b-be9a-454d-bef0-8892d94fffa8,impression,1672940828,53.754467,-1.482
416e3653-62dd-4fd3-a9e4-30b25c57730a,impression,1672995696,51.3523,0.5957
f2447ab7-d1d9-49b6-9141-780a3152877e,impression,1673597238,52.5043,-0.964
be509c3a-60ee-471a-8e4a-df79dd88d007,impression,1673355746,53.5359,-2.617
6d5f0722-5ecf-4401-a088-5ac49414a09a,impression,1674032387,57.130808,-2.158
7eec2b2a-4c76-4a98-9872-0d6d7800c915,impression,1674663359,51.31338,-2.829
3f44df6d-9aa3-4f9b-8063-27f32c39bdb1,impression,1673146209,51.505,-3.164
cd151de9-fe07-4817-ba21-7b5a938cef90,impression,1673384944,51.425783,-0.582
c54c4f55-eba1-43f3-ac66-4c39d7bc0b10,impression,1674712335,54.8149,-1.382
97b63890-0f40-4861-ba92-fadde827f34b,impression,1674232830,53.425875,-2.135
e93b741d-312a-4571-9e42-2df4c3a64780,impression,1674420239,56.066728,-3.45
fa59de88-c6ce-4862-bed4-b174d54ed339,impression,1674963792,53.475184,-2.24
88063eec-f2b8-47ef-bbad-d29f3912b9f3,impression,1674829659,51.89339,0.8351
079163e7-c370-4325-846b-183439c78206,impression,1674270696,53.410091,-3.026
03618471-1d91-4c26-9f0a-94fef88c07d9,impression,1673010690,52.193,-1.706
2dd4db7c-de20-4061-9b77-fb5ed5568a86,impression,1674524659,51.552075,0.0655
2dc14add-94ba-4940-9b6b-617e1f58b720,impression,1674329526,53.445945,-2.947
b54c65ed-5a1b-4173-be2d-2a822d56d524,impression,1674440793,54.937395,-7.188
5d1b6bad-d572-4969-95ca-dfc383caa783,impression,1674540386,50.86739,-1.855
b769bd8b-2002-40cd-be78-23bc1e3b5f48,impression,1675067796,53.500836,-2.461
27e7059d-80fe-4e06-8f11-e7a03a0e21e6,impression,1673146377,51.131739,0.225
75a4a7ee-3c0e-4728-b4cb-01bfa0095b96,impression,1674056777,52.766707,0.3939
1441ef27-7397-4b84-a44f-6e37eebf5398,impression,1674199325,53.403447,-2.981
a0fcce7a-e49a-4e72-afa3-4670b870b76f,impression,1674397231,50.7299,-0.794
56006c84-5582-4a48-9cfc-5cb9694913a6,impression,1673418246,52.4285,1.229
f7d92ea0-8017-47a7-805f-b18ae2635be5,impression,1674951445,51.535,-0.126
d03c6ebe-221d-461b-ab48-a5bdaa1a9f77,impression,1674085264,54.852,-1.669
adaa9a0e-6482-4735-a364-0c56d8f6d351,impression,1673566757,52.490594,-1.971
63b6ffc2-b808-456c-8cd0-9540abb3e9cb,impression,1673873761,50.717257,-3.488
9cd49623-9d92-4771-a398-e4b90874cdd2,impression,1673090879,53.08,-2.465
f13514d2-c1b5-4d86-8036-6998affb71e7,impression,1673110156,52.066702,-2.635
7a0a7567-7c78-4125-9df2-6c236b0d77d2,impression,1673106105,55.032086,-1.444
ad0793f1-7de8-4aa7-8c84-b61c7ac6eaa9,impression,1674716687,53.330644,-1.365
b5e5bcd9-9e40-4791-9131-78799f03a25e,impression,1674215512,53.446596,-1.396
b06999a2-3525-4285-b29a-b02dcf3fea30,impression,1673227862,51.661686,-3.447
071927d1-c7ac-4af6-ad0e-ebee61f1670d,impression,1674159218,51.5378,-3.673
1dc4ef0c-e37c-4aff-b87c-1d9e4973cb71,impression,1674828063,55.954232,-2.803
e30d23a6-bb0a-46a5-b8e6-8b57f860c878,impression,1672609316,53.4773,-2.576
cc08cd65-75ee-4eb2-9a1d-0ce9ad8aea85,impression,1673156437,53.180398,-3.051
66f31e19-a177-408f-bab8-1bb2327c7464,impression,1674667196,53.09808,-1.262
309d1e02-6a34-4e4c-9c5d-2a5300dbe0cc,impression,1673002785,50.759933,-3.441
85dd85dd-6e81-4d11-9723-530ee6f11e33,impression,1675048062,52.984115,-0.307
2286a1bd-e045-42f9-aed6-3585576f46e3,impression,1673950588,55.0,-3.0
1ac9d7f1-0dbf-43e5-bade-737eb12df14d,impression,1674679737,51.559,-0.252
4f040e97-984d-498c-87cc-799086895140,impression,1674271645,53.72975,-1.887
bd704b99-ee56-48c4-9d41-6e078d77e522,impression,1673577319,53.7813,-1.707
5c000d3b-44a5-40dd-8ee9-f96bef0763b7,impression,1673244147,51.458378,-0.48
8982ab2b-26f0-47c0-a1f3-ad6de065e885,impression,1673238652,51.52283,-0.74
839c6ef4-69e9-4af7-81a9-b895afae0e9d,impression,1674243804,54.451041,-6.334
90e3cf7b-1ccd-4147-88e6-591218bc44f1,impression,1673784438,51.770545,-0.028
59f796ac-5d34-4493-b83d-45bc39186945,impression,1672840463,55.129893,-3.442
08c8b5bb-a93f-4fa7-b3f1-1e93c84878fc,impression,1674212887,50.78778,0.0098
52944b68-e18e-4aba-a223-d6cdd1d06c71,impression,1673069120,51.41,-0.76
33f56df7-2949-481d-b8de-883d5b091fd4,impression,1674362663,53.399971,-3.055
5aa428a9-3031-43b9-b6b6-5b18f65fa159,impression,1674281208,51.839471,0.8198
6858a62b-9285-4c9d-8e86-433433891d46,impression,1673239627,52.78012,-2.112
7b354bd2-3188-4705-bf11-f784aa73e4ed,impression,1674237814,51.2043,-4.032
1a8d56a6-b5f5-458a-84f3-d28a3021f39e,impression,1672931370,52.532,1.487
ccc24479-0aba-45c1-bb50-c6912278421b,impression,1673141365,54.957281,-1.476
e36d7e48-f2bb-4704-82d2-bd3a88f5fea3,impression,1672697714,51.462888,-0.978
8ea49796-6c0d-401a-8889-d8468a5755d8,impression,1673562801,53.43966,-2.104
a7981af5-913c-4d38-a07d-fd68ff94f5ee,impression,1674082442,51.367807,-0.196
1ddec94a-3df9-4d61-b8b3-8e303e107aa3,impression,1674194564,51.78797,-1.271
defebe4e-166f-4ef1-8ccb-ae2475167a2e,impression,1674549780,50.722255,-1.857
79456623-008f-4b8e-94a6-d297856ccee6,impression,1672645067,50.79911,0.0662
3ce82696-6b73-4f2b-acad-9d0d45dd61cf,impression,1672921910,54.88742,-6.671
bd4ce072-6017-4182-b7ca-c45e471ab61e,impression,1674076145,53.201385,-0.112
5546fa9c-5675-4bec-8fb8-b9ec2c9c2b67,impression,1672943909,52.624568,-2.142
a7627dcd-f23f-40ee-a240-ae1fd96648c3,impression,1673342463,50.525287,-4.214
2836642c-6dca-445d-ae46-da918c1453b5,impression,1673942843,51.25377,1.1527
321def29-438c-4e3f-b398-928d219ade52,impression,1673717434,51.664021,-3.151
5bc8b89b-174d-422d-9179-f18539ec3da3,impression,1674257395,52.402147,-1.848
d6aa1ecc-6813-4ada-a5f5-d582b1487fa5,impression,1673950693,53.03662,0.0781
9bb8a358-91b6-4725-88b0-904bd4233404,impression,1672640010,52.250853,-0.897
45ad7c75-20f5-4d4a-a4a4-5c8714a6634f,impression,1673821442,53.398506,-2.533
c81ee1a0-bcb5-4b50-8f25-bc48e034fdaa,impression,1672579596,51.5969,-0.551
512c686b-fdc3-436b-b45c-d89cd8303f37,impression,1672691769,53.387783,-2.599
70dfee56-4334-4da5-ba5c-79ba53dc2354,impression,1673394999,52.536739,-1.376
7e26bac0-6450-4926-bdcc-6bf41dfbb443,impression,1673488685,51.129223,-3.005
9951e55f-15cb-4373-95e9-256d86aa816c,impression,1672721741,55.943439,-4.763
7c4b13f4-68d7-42b7-9747-cd84de59f2dc,impression,1673953201,53.6975,-2.2
cf62641f-32a0-4341-8025-344276545354,impression,1674100102,52.613699,-1.156
d14b0156-c2fe-472e-93b5-d1cdc521dcd2,impression,1673997654,54.8813,-2.84
b026537b-e264-4164-8716-c28921b2b09e,impression,1672972194,55.772424,-4.148
02c94d9c-db9f-4d1e-a34f-37f9cc1f0da3,impression,1674985923,53.091146,-2.444
54902ccb-6d9f-447f-b004-5abb298d1e82,impression,1673151781,53.536273,-2.224
80cc4336-3093-4579-8bdc-f7e131d5a49e,impression,1673470572,53.227776,-1.431
f6cbc5b7-29da-48e5-b148-964a802e26a5,impression,1672691716,51.928047,0.6919
7861138f-1690-402b-aaee-39c2ecc67ab7,impression,1673544591,51.034412,-0.821
2963fab8-1b6f-4636-b794-8e49266a4166,impression,1674377284,51.575687,-0.131
cb05d33c-9616-4546-8852-31ca809a5c90,impression,1674602839,54.944304,-1.56
ebd94d64-4376-4585-b8e4-de67d74a64bc,impression,1674501716,51.348462,-1.139
19ddde00-c6cf-4ef7-9a7f-303594e829af,impression,1674269176,50.89832,0.0556
be92739f-bdd3-4ad3-b345-3031acaa1bda,impression,1673638002,51.463546,-3.184
a8023cfe-b081-44dc-9f52-e80d91c0f435,impression,1673328007,51.9139,-0.66
b229cb82-852d-4c03-adeb-8fcf9c48b668,impression,1672854698,51.262909,-1.042
2b80a14f-67bd-4115-9168-7080417084c8,impression,1673798933,52.099808,0.0072
b59fec45-dd91-4630-837b-d519e4eac664,impression,1673045678,52.543022,-2.114
66bb0ea8-7229-4ae9-bc0b-96632bc43902,impression,1673755515,53.9827,-1.06
8ce82616-bcaf-4a0e-a623-f5e044baa19c,impression,1674991310,51.610358,-3.366
982cb3b7-d0b6-4b1d-91f4-1f39ef89c4d2,impression,1673913718,50.799149,-1.088
8ad4fb28-39e6-49fd-b7b5-647f82dfd8a2,impression,1672975668,53.590198,-2.434
9cf3e775-e242-4389-8141-8fdab306e40f,impression,1674186823,51.51183,-0.246
b1e86a30-8d1f-4800-a261-23b7b215d881,impression,1674287273,54.562278,-1.144
669685a3-609b-4206-8dbb-3068be0499a2,impression,1673986671,52.386925,-1.801
2d9e3693-1250-4242-b7c6-cfc805c8a2c8,impression,1672797329,55.877503,-4.29
ce87b285-aaf9-498c-920a-ab681b1d13c1,impression,1673463560,51.35197,-1.138
a1c7fa63-11ab-40ad-9c55-4b9c21211c7e,impression,1673219042,53.761709,-2.705
d2272bb8-820a-490a-b5e3-003119ad5749,impression,1673448535,54.78606,-1.585
2aac200b-998b-403c-902d-670474563381,impression,1674576609,50.878624,-0.994
1a737ad6-951c-4b47-9136-67f9d1775a16,impression,1673091428,52.748659,0.0467
8d8db7ab-243e-4880-999b-01df3519a05f,impression,1672907982,52.391205,-1.664
bbf09bd9-eee8-4cb2-8f5d-fb674d71fcc2,impression,1675010052,51.013277,-0.946
